"","status","age_min","age_max","admin2guid","vaccine_type","activity_parent_code","date"
"471","Done",0,60,174,"nOPV2",18,"2019-05-24"
"472","Done",0,60,413,"nOPV2",89,"2023-12-14"
"473","Done",0,60,501,"nOPV2",18,"2020-02-01"
"474","Done",0,60,52,"nOPV2",112,"2018-04-06"
"475","Done",0,60,316,"nOPV2",19,"2023-05-12"
"476","Done",0,60,345,"nOPV2",64,"2018-04-06"
"477","Done",0,60,267,"bOPV",17,"2018-04-06"
"478","Done",0,60,545,"bOPV",22,"2018-11-03"
"479","Done",0,60,381,"f-IPV",38,"2019-07-29"
"480","Done",0,60,666,"bOPV",56,"2022-03-26"
"481","Done",0,60,635,"nOPV2",11,"2018-05-25"
"482","Done",0,60,419,"nOPV2",83,"2017-06-30"
"483","Done",0,59,759,"bOPV",68,"2022-05-13"
"484","Done",0,60,112,"nOPV2",107,"2021-10-08"
"485","Done",0,60,425,"bOPV",64,"2021-09-03"
"486","Done",0,60,497,"mOPV2",44,"2023-10-13"
"487","Done",0,35,295,"nOPV2",18,"2022-05-13"
"488","Done",0,60,661,"nOPV2",19,"2018-04-06"
"489","Done",0,60,148,"nOPV2",91,"2023-12-14"
"490","Done",2,60,127,"nOPV2",105,"2016-10-14"
"491","Done",0,60,473,"nOPV2",66,"2022-03-26"
"492","Done",0,60,583,"bOPV",112,"2019-05-03"
"493","Done",0,60,763,"bOPV",12,"2021-05-07"
"494","Done",0,60,732,"bOPV",44,"2019-07-29"
"495","Done",0,60,498,"bOPV",106,"2016-10-14"
"496","Done",0,60,710,"nOPV2",12,"2018-11-03"
"497","Done",0,60,213,"nOPV2",25,"2016-11-12"
"498","Done",0,60,213,"bOPV",13,"2017-02-25"
"499","Done",0,60,483,"nOPV2",55,"2016-10-14"
"500","Done",0,60,656,"nOPV2",111,"2022-01-22"
"501","Done",0,60,491,"bOPV",83,"2019-07-12"
"502","Done",0,60,227,"f-IPV",109,"2019-11-30"
"503","Done",0,60,403,"bOPV",35,"2016-11-12"
"504","Done",0,60,234,"nOPV2",12,"2019-07-12"
"505","Done",0,60,387,"nOPV2",65,"2022-03-26"
"506","Done",0,60,75,"bOPV",38,"2016-11-12"
"507","Done",0,60,313,"bOPV",44,"2019-07-29"
"508","Done",0,60,537,"bOPV",77,"2024-03-02"
"509","Done",0,60,554,"bOPV",26,"2018-06-26"
"510","Done",0,59,234,"mOPV2",47,"2018-06-26"
"511","Done",0,60,491,"bOPV",10,"2019-07-12"
"512","Done",0,60,769,"bOPV",42,"2023-09-29"
"513","Done",0,60,503,"bOPV",65,"2023-12-14"
"514","Done",0,60,495,"bOPV",91,"2022-07-29"
"515","Done",0,60,83,"nOPV2",83,"2020-02-01"
"516","Done",0,60,329,"nOPV2",55,"2023-12-14"
"517","Done",0,60,45,"nOPV2",106,"2016-12-03"
"518","Done",0,60,613,"bOPV",23,"2019-07-29"
"519","Done",0,60,497,"bOPV",43,"2018-04-06"
"520","Done",0,60,291,"bOPV",111,"2019-01-26"
"521","Done",0,60,692,"nOPV2",19,"2022-01-22"
"522","Done",0,60,109,"nOPV2",39,"2017-10-13"
"523","Done",0,60,300,"bOPV",44,"2018-04-06"
"524","Done",0,60,381,"nOPV2",26,"2021-10-08"
"525","Done",0,60,536,"bOPV",77,"2024-03-02"
"526","Done",0,60,219,"bOPV",43,"2020-02-01"
"527","Done",0,60,437,"bOPV",46,"2018-12-08"
"528","Done",0,60,140,"bOPV",42,"2023-12-14"
"529","Done",0,60,730,"bOPV",81,"2017-11-04"
"530","Done",0,60,474,"nOPV2",106,"2022-05-13"
"531","Done",2,60,149,"bOPV",95,"2022-03-26"
"532","Done",0,60,435,"bOPV",98,"2022-03-26"
"533","Done",0,60,696,"nOPV2",19,"2019-07-29"
"534","Done",0,60,738,"bOPV",11,"2019-07-29"
"535","Done",0,60,314,"nOPV2",95,"2020-10-16"
"536","Done",0,60,500,"nOPV2",111,"2019-04-12"
"537","Done",0,60,396,"mOPV2",1,"2017-01-28"
"538","Done",0,60,260,"mOPV2",18,"2021-12-08"
"539","Done",0,60,734,"nOPV2",18,"2018-04-06"
"540","Done",0,60,236,"f-IPV",26,"2023-09-29"
"541","Done",0,60,594,"mOPV2",109,"2017-04-21"
"542","Done",0,60,328,"f-IPV",77,"2017-03-25"
"543","Done",0,60,628,"nOPV2",44,"2020-02-01"
"544","Done",0,60,285,"nOPV2",86,"2021-05-07"
"545","Done",0,60,494,"mOPV2",12,"2023-09-29"
"546","Done",0,59,680,"bOPV",44,"2024-03-02"
"547","Done",0,60,185,"bOPV",106,"2019-04-26"
"548","Done",0,60,113,"bOPV",14,"2023-07-16"
"549","Done",0,60,123,"nOPV2",89,"2021-09-03"
"550","Done",0,60,105,"mOPV2",51,"2020-02-01"
"551","Done",0,60,246,"nOPV2",10,"2019-11-30"
"552","Done",0,60,622,"bOPV",94,"2023-07-16"
"553","Done",0,60,713,"f-IPV",49,"2018-12-08"
"554","Done",0,59,153,"bOPV",47,"2017-10-13"
"555","Done",0,60,642,"nOPV2",86,"2016-11-12"
"556","Done",0,60,494,"bOPV",106,"2021-09-03"
"557","Done",0,60,52,"bOPV",18,"2021-10-08"
"558","Done",0,60,650,"bOPV",88,"2023-12-14"
"559","Done",0,60,403,"nOPV2",26,"2019-07-29"
"560","Done",0,60,154,"nOPV2",108,"2019-04-12"
"561","Done",0,60,438,"nOPV2",64,"2019-07-29"
"562","Done",0,60,85,"nOPV2",110,"2016-05-13"
"563","Done",0,60,237,"nOPV2",19,"2016-11-12"
"564","Done",0,59,271,"bOPV",13,"2023-10-13"
"565","Done",0,60,547,"bOPV",43,"2017-04-21"
"566","Done",0,60,295,"bOPV",17,"2018-06-26"
"567","Done",0,60,434,"nOPV2",112,"2018-06-26"
"568","Done",0,60,471,"nOPV2",43,"2023-10-13"
"569","Done",0,60,367,"bOPV",65,"2023-10-13"
"570","Done",0,60,503,"nOPV2",55,"2023-10-13"
"571","Done",0,60,689,"nOPV2",23,"2017-01-28"
"572","Done",0,60,193,"bOPV",54,"2023-10-13"
"573","Done",0,59,147,"bOPV",26,"2016-05-13"
"574","Done",0,60,53,"bOPV",7,"2019-07-29"
"575","Done",0,60,484,"mOPV2",93,"2020-02-01"
"576","Done",0,60,160,"bOPV",99,"2019-07-29"
"577","Done",0,60,492,"nOPV2",2,"2022-12-17"
"578","Done",0,60,732,"bOPV",82,"2018-01-20"
"579","Done",0,60,87,"bOPV",85,"2021-05-07"
"580","Done",0,60,398,"f-IPV",111,"2016-11-12"
"581","Done",0,60,49,"nOPV2",55,"2016-10-14"
"582","Done",0,60,498,"bOPV",55,"2023-11-04"
"583","Done",0,60,436,"nOPV2",51,"2023-09-29"
"584","Done",2,60,338,"bOPV",110,"2016-07-22"
"585","Done",0,60,286,"bOPV",26,"2022-01-22"
"586","Done",0,60,594,"bOPV",111,"2023-09-29"
"587","Done",0,60,446,"bOPV",112,"2023-12-14"
"588","Done",0,60,36,"nOPV2",12,"2021-09-03"
"589","Done",0,60,700,"bOPV",112,"2021-10-08"
"590","Done",0,60,368,"mOPV2",22,"2018-06-26"
"591","Done",0,35,187,"mOPV2",48,"2023-11-04"
"592","Done",0,60,433,"bOPV",98,"2023-12-14"
"593","Done",0,60,327,"bOPV",57,"2019-11-30"
"594","Done",0,60,550,"mOPV2",88,"2022-02-19"
"595","Done",0,60,128,"bOPV",14,"2022-01-22"
"596","Done",0,60,308,"bOPV",95,"2022-01-22"
"597","Done",0,60,158,"nOPV2",50,"2022-09-02"
"598","Done",0,60,692,"bOPV",52,"2017-06-30"
"599","Done",0,60,418,"nOPV2",99,"2023-11-04"
"600","Done",0,60,663,"nOPV2",18,"2018-11-03"
"601","Done",0,60,13,"nOPV2",68,"2023-12-14"
"602","Done",0,60,545,"bOPV",44,"2021-09-24"
"603","Done",0,60,476,"nOPV2",1,"2019-07-29"
"604","Done",0,60,355,"bOPV",106,"2023-10-13"
"605","Done",0,60,73,"bOPV",89,"2022-07-29"
"606","Done",0,60,662,"bOPV",112,"2019-07-29"
"607","Done",0,60,247,"nOPV2",77,"2023-10-13"
"608","Done",0,60,335,"nOPV2",2,"2021-05-07"
"609","Done",0,60,30,"nOPV2",102,"2023-10-13"
"610","Done",0,60,441,"nOPV2",106,"2016-09-16"
"611","Done",0,59,548,"bOPV",109,"2016-10-14"
"612","Done",0,60,626,"f-IPV",95,"2020-02-01"
"613","Done",0,60,2,"nOPV2",54,"2021-10-08"
"614","Done",0,60,641,"nOPV2",107,"2021-07-30"
"615","Done",0,35,404,"nOPV2",20,"2022-01-22"
"616","Done",0,60,290,"nOPV2",15,"2017-03-25"
"617","Done",0,60,61,"bOPV",54,"2022-01-22"
"618","Done",0,60,236,"bOPV",17,"2019-07-12"
"619","Done",0,60,525,"bOPV",48,"2018-01-20"
"620","Done",0,60,303,"mOPV2",26,"2021-08-06"
"621","Done",0,60,652,"mOPV2",109,"2018-12-08"
"622","Done",0,60,405,"mOPV2",38,"2018-04-06"
"623","Done",0,60,302,"bOPV",77,"2017-04-21"
"624","Done",0,60,569,"nOPV2",82,"2017-03-25"
"625","Done",0,60,625,"nOPV2",18,"2019-07-29"
"626","Done",0,60,372,"bOPV",44,"2020-02-01"
"627","Done",0,60,628,"nOPV2",110,"2019-07-29"
"628","Done",0,60,14,"bOPV",41,"2022-05-13"
"629","Done",0,60,142,"nOPV2",105,"2019-07-29"
"630","Done",0,60,752,"nOPV2",57,"2018-06-26"
"631","Done",0,60,165,"bOPV",38,"2016-11-12"
"632","Done",0,60,752,"nOPV2",14,"2021-08-06"
"633","Done",0,60,494,"nOPV2",47,"2016-08-26"
"634","Done",0,60,424,"mOPV2",98,"2017-02-25"
"635","Done",0,60,8,"nOPV2",95,"2021-05-07"
"636","Done",0,60,316,"mOPV2",38,"2021-06-25"
"637","Done",0,60,186,"bOPV",56,"2016-12-16"
"638","Done",0,60,219,"bOPV",55,"2019-01-26"
"639","Done",0,60,48,"bOPV",17,"2016-10-14"
"640","Done",0,60,549,"bOPV",94,"2021-12-08"
"641","Done",0,60,303,"mOPV2",77,"2018-12-08"
"642","Done",0,60,492,"nOPV2",107,"2022-05-13"
"643","Done",0,60,410,"bOPV",112,"2022-10-07"
"644","Done",2,60,553,"mOPV2",78,"2018-04-06"
"645","Done",0,60,308,"bOPV",111,"2019-07-29"
"646","Done",0,60,73,"nOPV2",65,"2017-11-04"
"647","Done",0,60,600,"bOPV",106,"2016-12-16"
"648","Done",0,60,479,"mOPV2",43,"2017-03-25"
"649","Done",0,60,421,"bOPV",98,"2019-04-26"
"650","Done",0,60,281,"bOPV",65,"2019-03-16"
"651","Done",0,59,300,"bOPV",55,"2022-12-17"
"652","Done",0,60,138,"nOPV2",88,"2019-12-01"
"653","Done",0,60,326,"nOPV2",51,"2019-07-29"
"654","Done",0,60,105,"nOPV2",18,"2021-05-07"
"655","Done",0,60,141,"nOPV2",97,"2020-11-14"
"656","Done",0,60,438,"nOPV2",77,"2020-02-01"
"657","Done",0,60,559,"bOPV",1,"2019-07-29"
"658","Done",0,60,15,"bOPV",51,"2021-10-08"
"659","Done",0,60,403,"nOPV2",68,"2019-07-29"
"660","Done",0,60,653,"bOPV",111,"2019-07-12"
"661","Done",0,60,287,"nOPV2",83,"2018-01-20"
"662","Done",0,60,359,"nOPV2",85,"2019-05-03"
"663","Done",0,60,97,"f-IPV",107,"2016-10-14"
"664","Done",0,60,250,"mOPV2",65,"2021-12-08"
"665","Done",0,60,438,"nOPV2",12,"2016-09-16"
"666","Done",0,60,62,"mOPV2",18,"2020-02-01"
"667","Done",0,60,253,"nOPV2",68,"2021-04-23"
"668","Done",0,60,612,"nOPV2",55,"2016-10-14"
"669","Done",0,60,628,"nOPV2",38,"2021-12-08"
"670","Done",0,60,146,"nOPV2",50,"2022-03-26"
"671","Done",0,60,590,"nOPV2",13,"2023-12-14"
"672","Done",0,60,382,"bOPV",55,"2022-12-17"
"673","Done",0,60,491,"bOPV",50,"2019-07-12"
"674","Done",0,60,376,"bOPV",45,"2018-01-20"
"675","Done",0,60,467,"nOPV2",47,"2023-01-20"
"676","Done",0,60,249,"f-IPV",107,"2019-04-12"
"677","Done",0,60,27,"nOPV2",97,"2022-01-22"
"678","Done",0,60,727,"mOPV2",17,"2022-03-26"
"679","Done",0,60,613,"mOPV2",89,"2017-10-13"
"680","Done",0,60,636,"mOPV2",38,"2023-11-04"
"681","Done",0,59,462,"nOPV2",13,"2023-12-14"
"682","Done",0,60,558,"bOPV",45,"2022-03-26"
"683","Done",0,60,131,"bOPV",55,"2018-08-31"
"684","Done",0,60,627,"nOPV2",109,"2022-05-13"
"685","Done",0,60,297,"bOPV",93,"2023-12-14"
"686","Done",0,59,574,"bOPV",13,"2017-03-25"
"687","Done",0,60,144,"bOPV",100,"2020-10-16"
"688","Done",0,60,422,"bOPV",37,"2019-01-26"
"689","Done",0,59,74,"bOPV",20,"2018-06-07"
"690","Done",0,60,76,"nOPV2",22,"2019-02-09"
"691","Done",0,60,129,"nOPV2",48,"2022-01-22"
"692","Done",0,60,691,"nOPV2",38,"2019-07-29"
"693","Done",0,60,443,"mOPV2",98,"2016-05-13"
"694","Done",0,60,549,"bOPV",26,"2023-07-16"
"695","Done",0,60,586,"nOPV2",26,"2019-11-30"
"696","Done",0,60,23,"nOPV2",111,"2023-09-29"
"697","Done",0,60,498,"nOPV2",55,"2019-07-29"
"698","Done",0,60,400,"nOPV2",19,"2018-04-06"
"699","Done",0,60,420,"bOPV",93,"2023-10-13"
"700","Done",0,60,223,"bOPV",38,"2019-07-29"
"701","Done",0,60,367,"bOPV",83,"2023-05-12"
"702","Done",0,60,350,"bOPV",65,"2017-06-30"
"703","Done",0,60,269,"nOPV2",44,"2023-10-13"
"704","Done",0,59,521,"nOPV2",47,"2021-12-08"
"705","Done",0,60,603,"mOPV2",94,"2018-11-03"
"706","Done",0,60,438,"nOPV2",91,"2019-07-29"
"707","Done",0,60,184,"mOPV2",97,"2019-07-29"
"708","Done",0,60,167,"nOPV2",25,"2021-12-08"
"709","Done",0,60,567,"bOPV",16,"2022-09-30"
"710","Done",0,60,690,"nOPV2",111,"2017-06-30"
"711","Done",0,60,107,"nOPV2",107,"2017-04-21"
"712","Done",0,60,560,"bOPV",95,"2022-01-22"
"713","Done",0,60,638,"bOPV",46,"2021-07-30"
"714","Done",0,59,205,"bOPV",77,"2021-05-07"
"715","Done",0,60,81,"bOPV",20,"2021-10-08"
"716","Done",0,60,699,"bOPV",50,"2023-05-12"
"717","Done",0,60,453,"bOPV",83,"2017-06-30"
"718","Done",0,60,195,"bOPV",107,"2024-03-02"
"719","Done",0,60,369,"nOPV2",17,"2016-06-10"
"720","Done",0,60,298,"nOPV2",18,"2021-04-23"
"721","Done",0,60,225,"nOPV2",92,"2016-10-14"
"722","Done",0,60,252,"nOPV2",110,"2023-10-13"
"723","Done",0,60,183,"mOPV2",18,"2021-07-30"
"724","Done",0,60,282,"mOPV2",111,"2019-11-30"
"725","Done",0,60,452,"bOPV",90,"2018-06-26"
"726","Done",0,60,526,"nOPV2",106,"2018-11-03"
"727","Done",0,60,189,"nOPV2",91,"2016-12-03"
"728","Done",0,60,472,"nOPV2",10,"2023-07-16"
"729","Done",0,60,298,"nOPV2",95,"2023-09-29"
"730","Done",2,60,25,"nOPV2",93,"2022-02-19"
"731","Done",0,60,242,"bOPV",95,"2021-09-03"
"732","Done",0,60,679,"bOPV",22,"2016-08-26"
"733","Done",0,60,607,"bOPV",22,"2022-01-22"
"734","Done",0,60,279,"bOPV",109,"2017-04-21"
"735","Done",0,60,512,"nOPV2",17,"2022-01-22"
"736","Done",0,60,647,"f-IPV",47,"2022-01-22"
"737","Done",0,60,462,"mOPV2",44,"2021-09-24"
"738","Done",0,60,323,"bOPV",54,"2020-02-01"
"739","Done",0,60,234,"mOPV2",77,"2019-11-30"
"740","Done",0,60,162,"bOPV",111,"2022-12-17"
"741","Done",0,60,746,"bOPV",4,"2023-09-29"
"742","Done",0,60,195,"nOPV2",94,"2023-12-14"
"743","Done",0,60,717,"IPV + bOPV",91,"2018-08-31"
"744","Done",0,60,95,"nOPV2",47,"2021-12-08"
"745","Done",0,60,128,"nOPV2",38,"2018-06-26"
"746","Done",0,60,72,"mOPV2",14,"2019-07-29"
"747","Done",0,60,195,"nOPV2",109,"2021-07-30"
"748","Done",0,60,70,"bOPV",102,"2017-01-28"
"749","Done",0,60,41,"mOPV2",25,"2019-07-29"
"750","Done",0,60,208,"bOPV",68,"2023-11-04"
"751","Done",0,60,227,"nOPV2",26,"2018-04-06"
"752","Done",0,60,459,"bOPV",111,"2019-07-29"
"753","Done",0,60,405,"nOPV2",19,"2022-07-29"
"754","Done",0,60,593,"nOPV2",47,"2023-09-29"
"755","Done",0,60,647,"f-IPV",94,"2018-04-06"
"756","Done",0,60,390,"f-IPV",65,"2023-11-04"
"757","Done",0,60,734,"bOPV",97,"2023-07-16"
"758","Done",0,60,232,"f-IPV",64,"2021-10-08"
"759","Done",0,60,458,"nOPV2",94,"2022-01-22"
"760","Done",0,60,367,"nOPV2",52,"2016-07-22"
"761","Done",0,60,740,"bOPV",68,"2018-12-08"
"762","Done",0,60,238,"nOPV2",65,"2021-04-23"
"763","Done",0,35,403,"nOPV2",109,"2018-04-06"
"764","Done",0,60,457,"nOPV2",17,"2021-10-08"
"765","Done",0,60,260,"mOPV2",107,"2018-03-02"
"766","Done",0,60,96,"bOPV",88,"2022-12-17"
"767","Done",0,60,304,"bOPV",26,"2022-09-30"
"768","Done",0,60,630,"nOPV2",54,"2024-03-02"
"769","Done",0,59,317,"nOPV2",26,"2023-05-12"
"770","Done",0,60,514,"nOPV2",109,"2018-04-06"
"771","Done",0,60,555,"nOPV2",65,"2022-01-22"
"772","Done",0,60,114,"nOPV2",106,"2017-03-25"
"773","Done",0,60,594,"bOPV",26,"2022-01-22"
"774","Done",0,60,677,"nOPV2",44,"2024-03-02"
"775","Done",0,60,166,"bOPV",1,"2022-12-17"
"776","Done",0,60,112,"nOPV2",106,"2023-12-14"
"777","Done",0,60,152,"nOPV2",27,"2022-05-13"
"778","Done",0,60,91,"bOPV",90,"2018-01-20"
"779","Done",0,60,438,"nOPV2",18,"2019-11-30"
"780","Done",0,60,421,"bOPV",16,"2023-07-16"
"781","Done",0,60,740,"nOPV2",43,"2019-07-12"
"782","Done",0,60,749,"nOPV2",107,"2019-04-26"
"783","Done",0,60,522,"nOPV2",13,"2024-03-02"
"784","Done",0,60,456,"nOPV2",77,"2022-12-17"
"785","Done",0,60,347,"bOPV",95,"2019-07-29"
"786","Done",0,60,287,"nOPV2",68,"2016-12-03"
"787","Done",0,60,322,"bOPV",47,"2023-10-13"
"788","Done",0,60,249,"nOPV2",11,"2023-11-04"
"789","Done",0,60,205,"nOPV2",111,"2020-02-01"
"790","Done",0,60,438,"nOPV2",89,"2021-07-30"
"791","Done",0,60,304,"mOPV2",110,"2019-07-12"
"792","Done",0,60,69,"bOPV",93,"2022-03-26"
"793","Done",0,60,124,"bOPV",95,"2017-04-21"
"794","Done",0,60,614,"bOPV",46,"2019-07-29"
"795","Done",0,60,125,"bOPV",77,"2018-06-26"
"796","Done",0,60,345,"bOPV",37,"2022-01-22"
"797","Done",0,60,679,"nOPV2",110,"2024-03-02"
"798","Done",0,60,66,"bOPV",48,"2022-01-22"
"799","Done",0,60,442,"nOPV2",25,"2019-07-29"
"800","Done",0,60,342,"bOPV",44,"2023-09-29"
"801","Done",0,60,290,"bOPV",111,"2019-01-26"
"802","Done",0,60,317,"bOPV",55,"2019-07-29"
"803","Done",0,60,364,"bOPV",107,"2017-06-30"
"804","Done",0,60,119,"mOPV2",107,"2023-10-13"
"805","Done",0,60,220,"mOPV2",91,"2021-05-07"
"806","Done",0,60,627,"f-IPV",89,"2018-01-20"
"807","Done",0,60,523,"bOPV",22,"2021-09-03"
"808","Done",0,60,1,"bOPV",95,"2016-05-08"
"809","Done",0,60,187,"mOPV2",100,"2023-11-04"
"810","Done",0,60,82,"bOPV",50,"2019-05-24"
"811","Done",0,60,525,"nOPV2",20,"2017-01-28"
"812","Done",0,60,521,"nOPV2",77,"2020-10-16"
"813","Done",0,60,89,"bOPV",106,"2016-11-12"
"814","Done",0,60,404,"f-IPV",50,"2019-12-01"
"815","Done",0,60,759,"bOPV",26,"2023-12-14"
"816","Done",0,59,421,"nOPV2",90,"2018-06-07"
"817","Done",0,60,339,"bOPV",38,"2018-04-06"
"818","Done",0,60,552,"bOPV",89,"2023-09-29"
"819","Done",0,60,503,"bOPV",94,"2017-04-21"
"820","Done",0,60,255,"bOPV",47,"2021-05-07"
"821","Done",0,59,546,"nOPV2",19,"2017-06-30"
"822","Done",0,60,376,"mOPV2",111,"2019-07-12"
"823","Done",0,59,384,"bOPV",48,"2018-06-26"
"824","Done",0,59,666,"nOPV2",22,"2016-09-16"
"825","Done",0,60,469,"bOPV",77,"2022-01-22"
"826","Done",0,60,28,"bOPV",111,"2022-01-22"
"827","Done",2,60,289,"nOPV2",17,"2016-12-16"
"828","Done",0,60,370,"bOPV",24,"2016-12-03"
"829","Done",0,60,611,"bOPV",93,"2018-12-08"
"830","Done",0,60,386,"IPV + bOPV",12,"2021-05-07"
"831","Done",0,60,453,"f-IPV",18,"2019-04-12"
"832","Done",0,60,288,"bOPV",109,"2020-02-01"
"833","Done",0,60,112,"bOPV",95,"2017-01-28"
"834","Done",0,60,267,"mOPV2",83,"2018-01-20"
"835","Done",0,60,734,"IPV + bOPV",55,"2017-04-21"
"836","Done",0,60,302,"bOPV",107,"2020-02-22"
"837","Done",0,60,257,"bOPV",95,"2022-05-13"
"838","Done",0,60,118,"mOPV2",27,"2023-12-14"
"839","Done",0,60,250,"bOPV",17,"2017-03-25"
"840","Done",0,60,391,"mOPV2",25,"2019-07-29"
"841","Done",0,60,30,"nOPV2",64,"2022-01-22"
"842","Done",0,60,768,"bOPV",94,"2016-12-16"
"843","Done",0,60,488,"nOPV2",95,"2022-05-13"
"844","Done",0,35,11,"bOPV",112,"2020-02-01"
"845","Done",0,60,490,"nOPV2",25,"2020-02-01"
"846","Done",0,60,758,"mOPV2",26,"2023-07-16"
"847","Done",0,60,665,"nOPV2",94,"2017-04-21"
"848","Done",0,60,583,"bOPV",68,"2021-05-07"
"849","Done",0,60,230,"bOPV",82,"2022-01-22"
"850","Done",0,60,25,"f-IPV",110,"2019-12-01"
"851","Done",0,60,454,"nOPV2",17,"2022-05-13"
"852","Done",0,60,137,"bOPV",16,"2018-11-03"
"853","Done",0,60,367,"mOPV2",18,"2023-11-04"
"854","Done",0,60,552,"IPV + bOPV",22,"2019-03-16"
"855","Done",0,60,272,"bOPV",106,"2023-12-14"
"856","Done",0,60,491,"bOPV",65,"2017-06-30"
"857","Done",0,60,172,"nOPV2",97,"2018-05-25"
"858","Done",0,60,132,"nOPV2",17,"2023-07-16"
"859","Done",0,60,619,"nOPV2",44,"2022-05-13"
"860","Done",0,60,27,"nOPV2",93,"2019-07-29"
"861","Done",0,60,503,"bOPV",11,"2023-10-13"
"862","Done",0,60,55,"nOPV2",12,"2018-04-06"
"863","Done",0,60,66,"nOPV2",77,"2023-07-16"
"864","Done",0,60,614,"bOPV",32,"2016-05-13"
"865","Done",0,60,635,"mOPV2",85,"2019-07-29"
"866","Done",0,60,38,"nOPV2",106,"2018-01-20"
"867","Done",0,59,647,"bOPV",111,"2017-06-30"
"868","Done",0,60,468,"nOPV2",105,"2023-07-16"
"869","Done",0,60,618,"nOPV2",48,"2024-03-02"
"870","Done",0,60,432,"bOPV",13,"2017-02-25"
"871","Done",0,60,295,"bOPV",107,"2023-09-29"
"872","Done",0,60,174,"bOPV",102,"2022-11-05"
"873","Done",0,60,293,"nOPV2",45,"2022-05-13"
"874","Done",0,60,481,"nOPV2",26,"2018-06-26"
"875","Done",0,35,417,"bOPV",47,"2022-05-13"
"876","Done",0,60,133,"bOPV",67,"2022-10-07"
"877","Done",0,60,641,"bOPV",93,"2023-12-14"
"878","Done",0,59,293,"nOPV2",26,"2022-01-22"
"879","Done",0,60,203,"bOPV",107,"2021-09-03"
"880","Done",0,60,431,"nOPV2",86,"2023-09-29"
"881","Done",0,60,686,"nOPV2",26,"2019-07-29"
"882","Done",0,60,491,"bOPV",38,"2018-08-31"
"883","Done",0,60,731,"nOPV2",109,"2017-01-28"
"884","Done",0,60,626,"bOPV",108,"2018-06-26"
"885","Done",0,60,241,"nOPV2",107,"2022-11-05"
"886","Done",0,60,88,"mOPV2",19,"2017-04-21"
"887","Done",0,60,752,"mOPV2",26,"2020-10-16"
"888","Done",0,59,250,"bOPV",18,"2017-03-25"
"889","Done",0,60,137,"nOPV2",19,"2017-06-30"
"890","Done",0,60,92,"bOPV",37,"2021-05-07"
"891","Done",0,60,574,"bOPV",19,"2018-06-26"
"892","Done",0,60,227,"mOPV2",55,"2020-02-22"
"893","Done",0,60,172,"nOPV2",47,"2017-01-28"
"894","Done",0,60,588,"nOPV2",65,"2018-04-06"
"895","Done",0,60,582,"nOPV2",20,"2019-07-29"
"896","Done",0,60,620,"nOPV2",38,"2020-10-16"
"897","Done",0,60,321,"mOPV2",17,"2023-10-13"
"898","Done",0,60,131,"mOPV2",20,"2021-05-07"
"899","Done",0,60,580,"nOPV2",109,"2019-07-12"
"900","Done",0,35,301,"bOPV",26,"2020-02-01"
"901","Done",0,60,495,"mOPV2",54,"2017-01-28"
"902","Done",0,60,276,"bOPV",17,"2017-04-21"
"903","Done",0,60,515,"mOPV2",64,"2022-03-26"
"904","Done",0,60,503,"mOPV2",65,"2021-08-06"
"905","Done",0,60,126,"bOPV",106,"2023-01-20"
"906","Done",0,60,494,"IPV",90,"2019-04-12"
"907","Done",0,60,711,"nOPV2",19,"2019-05-03"
"908","Done",0,60,151,"bOPV",111,"2017-03-25"
"909","Done",0,60,591,"nOPV2",64,"2019-01-26"
"910","Done",0,60,538,"bOPV",22,"2017-06-30"
"911","Done",0,60,483,"bOPV",38,"2019-07-29"
"912","Done",0,60,369,"nOPV2",38,"2019-04-26"
"913","Done",0,60,551,"bOPV",17,"2018-03-02"
"914","Done",2,60,594,"IPV + bOPV",19,"2017-02-25"
"915","Done",0,60,120,"bOPV",44,"2023-07-16"
"916","Done",0,60,712,"nOPV2",93,"2019-07-12"
"917","Done",0,60,425,"bOPV",18,"2023-09-29"
"918","Done",0,60,153,"mOPV2",38,"2020-02-01"
"919","Done",0,60,111,"nOPV2",45,"2022-05-13"
"920","Done",0,60,436,"bOPV",13,"2016-09-16"
"921","Done",0,60,546,"nOPV2",107,"2023-09-29"
"922","Done",0,60,472,"nOPV2",27,"2022-02-19"
"923","Done",0,60,88,"bOPV",103,"2021-09-03"
"924","Done",0,60,625,"bOPV",109,"2022-07-29"
"925","Done",0,35,433,"nOPV2",83,"2017-03-25"
"926","Done",0,60,15,"bOPV",107,"2022-01-22"
"927","Done",0,60,118,"nOPV2",108,"2016-05-13"
"928","Done",0,60,749,"bOPV",23,"2019-04-26"
"929","Done",0,60,589,"bOPV",28,"2022-01-22"
"930","Done",0,59,188,"bOPV",107,"2019-07-29"
"931","Done",0,60,511,"nOPV2",38,"2023-10-13"
"932","Done",0,60,454,"nOPV2",91,"2017-06-30"
"933","Done",0,59,703,"bOPV",77,"2018-04-06"
"934","Done",0,60,647,"bOPV",17,"2021-05-07"
"935","Done",0,60,256,"nOPV2",65,"2023-11-04"
"936","Done",0,60,511,"mOPV2",110,"2022-09-02"
"937","Done",0,59,472,"bOPV",17,"2017-02-25"
"938","Done",0,60,760,"nOPV2",10,"2019-07-29"
"939","Done",0,60,466,"nOPV2",54,"2019-11-30"
"940","Done",0,60,225,"bOPV",107,"2019-01-26"
"941","Done",0,60,503,"bOPV",64,"2019-03-16"
